id,status,target_surface,app_category,app_subcategory,title,price_text,price_value,currency,city,country,seller,phone,description,image_urls,source_site,source_url,scraped_at,make,model,trim,year,condition,transmission,color,mileage_km,attributes,source_availability,source_availability_checked_at,source_http_status,source_unavailable_reason,source_last_seen_at,source_resolved_url,source_miss_count,source_miss_recorded_at,sync_visibility,sync_visibility_reason
jacars-2519711,published,vehicles,vehicles,vehicles,"Ford Ranger Raptor 3,0L 2025","JA$ 16,500,000",16500000,JMD,Manchester,Jamaica,Rom-Jan auto sales,+18764128837,Brand New • One Year Warranty • Full Tank • Free Tint,https://cdn2.jacars.net/media/cache/ab/b0/abb0da65eb39ba1633825f9e96eea959.webp|https://cdn2.jacars.net/media/cache/04/00/0400008a82a66a3f6ad0cd729e78b647.webp|https://cdn2.jacars.net/media/cache/16/d2/16d21f30e27e9cc898e91e15f5610b35.webp|https://cdn2.jacars.net/media/cache/87/31/873165f408331c9552e6397710729ee5.webp,JACars Cars,https://www.jacars.net/adv/2519711_ford-ranger-raptor-3-0l-2025/,2026-08-08T16:00:00.000Z,Ford,Ranger Raptor,,2025,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2519711_ford-ranger-raptor-3-0l-2025/""}",,,,,,https://www.jacars.net/adv/2519711_ford-ranger-raptor-3-0l-2025/,,,visible,
jacars-2518812,published,vehicles,vehicles,vehicles,"Toyota Voxy 2,0L 2021","JA$ 4,580,000",4580000,JMD,Saint Mary,Jamaica,North Coast Auto Sales,+18767904717,"2021 Toyota Voxy 8 seater, push start Contact 8767904717",https://cdn2.jacars.net/media/cache/f8/c4/f8c4de9b6692d6fd7432b5e6323858b5.webp|https://cdn2.jacars.net/media/cache/d8/69/d869c090d4f71c91e68475be591c1a7d.webp|https://cdn2.jacars.net/media/cache/cc/ab/ccabbd7b57f2e1f83326405068f41bf4.webp|https://cdn2.jacars.net/media/cache/97/a5/97a5528fb8bc5d066a9a32170ebdfe13.webp,JACars Cars,https://www.jacars.net/adv/2518812_toyota-voxy-2-0l-2021/,2026-08-08T16:00:00.000Z,Toyota,Voxy,,2021,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2518812_toyota-voxy-2-0l-2021/""}",,,,,,https://www.jacars.net/adv/2518812_toyota-voxy-2-0l-2021/,,,visible,
jacars-2518773,published,vehicles,vehicles,vehicles,"BMW 2-Series 1,5L 2021","JA$ 4,500,000 JA$ 4,900,000",45000004900000,JMD,Saint James,Jamaica,JACars Cars,+18764571661,Very clean. Barely driven,https://cdn2.jacars.net/media/cache/f5/f3/f5f322d43a49fa666e5efcd0007abfca.webp|https://cdn2.jacars.net/media/cache/50/ad/50ad59658867afbcd1f32ec581a9a148.webp|https://cdn2.jacars.net/media/cache/0c/8a/0c8a9760aa3b0477275bb2df3e46b956.webp|https://cdn2.jacars.net/media/cache/95/de/95de2a9a1d261c38f05f94b18875bbfb.webp,JACars Cars,https://www.jacars.net/adv/2518773_bmw-2-series-1-5l-2021/,2026-08-08T16:00:00.000Z,BMW,2-Series,,2021,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2518773_bmw-2-series-1-5l-2021/""}",,,,,,https://www.jacars.net/adv/2518773_bmw-2-series-1-5l-2021/,,,visible,
jacars-2518105,published,vehicles,vehicles,vehicles,"Toyota Raize 1,2L 2022","JA$ 3,850,000",3850000,JMD,Saint Catherine,Jamaica,JACars Cars,+18765810514,"Newly Imported | Black | Toyota Raize Z | Fully Loaded 📞 Call or WhatsApp 876-581-0514 💰 Price: J$3,850,000 Key Features & Options: * Fuel-efficient engine * Automatic transmission * Black exterior * 17-inch alloy rims * Fog lamps * LED headlights & daytime running lights * 360° Camera * Reverse camera * Proximity/parking sensors * Lane Departure Warning * Collision Mitigation System * Blind-Spot Monitoring * Front and Rear parking sensors * Multifunction steering wheel * Bluetooth hands-free calling * Push Start / Smart Key * Keyless entry * Auto headlights * Climate Control A/C * Power windows & mirrors * Stylish factory aero body kit BONUS EXTRAS INCLUDED: ✅ Full tank of gas ✅ Free tinting ✅ Free first-time service ✅ Free valuation ✅ Free fitness ✅ FREE 1-year registration",https://cdn2.jacars.net/media/cache/b8/2e/b82ebb9fc989c66b3ebe09cebd535fca.webp|https://cdn2.jacars.net/media/cache/ab/1d/ab1d4aee9cb26ae0a4e3eabeff89e5dd.webp|https://cdn2.jacars.net/media/cache/7a/24/7a24e4cfbad52d887b9a507aa715fb70.webp|https://cdn2.jacars.net/media/cache/b0/ea/b0eaa8e1f3dae8a87899e8b2c2f64c35.webp,JACars Cars,https://www.jacars.net/adv/2518105_toyota-raize-1-2l-2022/,2026-08-08T16:00:00.000Z,Toyota,Raize,,2022,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2518105_toyota-raize-1-2l-2022/""}",,,,,,https://www.jacars.net/adv/2518105_toyota-raize-1-2l-2022/,,,visible,
jacars-2518063,published,vehicles,vehicles,vehicles,"BMW X4 3,0L 2022","JA$ 14,500,000",14500000,JMD,Manchester,Jamaica,Rom-Jan auto sales,+18764128837,X4 M COMPETITION • S58 • Pre Owned • Front Paint Protection Film • New Brake Pads • Stock ECU • 10/10,https://cdn2.jacars.net/media/cache/04/0c/040c4a3119c091a97091ff30b32ff421.webp|https://cdn2.jacars.net/media/cache/54/84/5484ffbf170db3f96f9ddc61dff4a628.webp|https://cdn2.jacars.net/media/cache/45/23/45239074b2afac5bbc9e1c365f9d2440.webp|https://cdn2.jacars.net/media/cache/0c/23/0c23e31e3f0d4da19d517f71379cd27a.webp,JACars Cars,https://www.jacars.net/adv/2518063_bmw-x4-3-0l-2022/,2026-08-08T16:00:00.000Z,BMW,X4,,2022,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2518063_bmw-x4-3-0l-2022/""}",,,,,,https://www.jacars.net/adv/2518063_bmw-x4-3-0l-2022/,,,visible,
jacars-2516605,published,vehicles,vehicles,auto_parts,Bmw F30 N20/26 A/C condenser and Compressor,"JA$ 80,000",80000,JMD,Saint Andrew,Jamaica,JACars Other Car Parts,+18768664593,Bmw 328i F30 N20/26 A/C condenser and Compressor,https://cdn2.jacars.net/media/cache/86/83/8683b21497dd882e38bad36f5433d9a6.webp|https://cdn2.jacars.net/media/cache/89/ce/89ce44f1841b77373efcc14ef528ea46.webp,JACars Other Car Parts,https://www.jacars.net/adv/2516605_bmw-f30-n20-26-a-c-condenser-and-compressor/,2026-08-08T16:00:00.000Z,,,,,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2516605_bmw-f30-n20-26-a-c-condenser-and-compressor/""}",,,,,,https://www.jacars.net/adv/2516605_bmw-f30-n20-26-a-c-condenser-and-compressor/,,,visible,
jacars-2516532,published,vehicles,vehicles,auto_parts,"Bmw F30, F10, F20 Parts N20/N26 engine","JA$ 80,000",80000,JMD,Saint Andrew,Jamaica,JACars Other Car Parts,+18768664593,"Bmw F30, F10, F20 - N20/N26 engine parts and more",https://cdn2.jacars.net/media/cache/71/19/711906357c1c5d2ad75bcc197428179b.webp|https://cdn2.jacars.net/media/cache/6e/b2/6eb2ab426e6a59816c8e43a2bda5718b.webp|https://cdn2.jacars.net/media/cache/e0/ad/e0adb28971d7e8e16c81cd28f888fe9f.webp|https://cdn2.jacars.net/media/cache/6f/80/6f806ab5d7c389753ed03c9f36223e79.webp,JACars Other Car Parts,https://www.jacars.net/adv/2516532_bmw-f30-f10-f20-parts-n20-n26-engine/,2026-08-08T16:00:00.000Z,,,,,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2516532_bmw-f30-f10-f20-parts-n20-n26-engine/""}",,,,,,https://www.jacars.net/adv/2516532_bmw-f30-f10-f20-parts-n20-n26-engine/,,,visible,
jacars-2515888,published,vehicles,vehicles,tires_rims,16 inch Bmw Rim and Tyre run flat - Spare,"JA$ 30,000",30000,JMD,Saint Andrew,Jamaica,JACars Tires and Rims,+187686645XX,225/50/R16 - Lug Pattern 5x120 Fits all F and E Chassis.,https://cdn2.jacars.net/media/cache/01/14/01141700f628f2f010f8c6640922689a.webp|https://cdn2.jacars.net/media/cache/78/a7/78a7221e40f2755caa6abc3a5ca3d516.webp,JACars Tires and Rims,https://www.jacars.net/adv/2515888_16-inch-bmw-rim-and-tyre-run-flat-spare/,2026-08-08T16:00:00.000Z,,,,,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Tires and Rims"",""appSubcategory"":""tires_rims"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2515888_16-inch-bmw-rim-and-tyre-run-flat-spare/""}",,,,,,https://www.jacars.net/adv/2515888_16-inch-bmw-rim-and-tyre-run-flat-spare/,,,visible,
jacars-2515824,published,vehicles,vehicles,vehicles,"Honda CR-V 1,5L 2021","JA$ 5,500,000 JA$ 5,900,000",55000005900000,JMD,Kingston,Jamaica,JACars Cars,+18764687764,✔️ Push Start Ignition ✔️1.5L Turbo ✔️ Panoramic Sunroof ✔️ Leather Interior ✔️ Reverse Camera ✔️ Parking Sensors ✔️ Cruise Control ✔️ Steering Controls ✔️ Touchscreen Infotainment System ✔️ Bluetooth Connectivity ✔️ Apple car play ✔️ Dual Zone Climate Control ✔️ Alloy Rims ✔️ LED Headlights ✔️ Power Seats ✔️ Power Truck ✔️ All Wheel Drive ✔️ Dealer Bought & Maintained ✔️ All-weather mats,https://cdn2.jacars.net/media/cache/f7/bc/f7bc1918bca2f50323f78ff4e4391189.webp|https://cdn2.jacars.net/media/cache/40/96/40965084714c6c1f03a829633aa12581.webp|https://cdn2.jacars.net/media/cache/77/c0/77c0e3820dbc6109a9271cac2de5b384.webp|https://cdn2.jacars.net/media/cache/fb/d1/fbd1ef1b17a67fabdf4d1cc1b162f66e.webp,JACars Cars,https://www.jacars.net/adv/2515824_honda-cr-v-1-5l-2021/,2026-08-08T16:00:00.000Z,Honda,CR-V,,2021,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2515824_honda-cr-v-1-5l-2021/""}",,,,,,https://www.jacars.net/adv/2515824_honda-cr-v-1-5l-2021/,,,visible,
jacars-2515696,published,vehicles,vehicles,vehicles,"Toyota Raize 1,2L 2023","JA$ 3,950,000",3950000,JMD,Saint Catherine,Jamaica,JACars Cars,+18768604480,"2023 Toyota Raize (Newly Imported) *Tel#: 8768604480 *Asking $3,950,000.00 *2 Wheel Drive *Automatic Transmission *Navigation System *Reverse Camera *Powered Windows *Powered Foldable Mirrors *Lane Departure Assistance *Push Button Start *Handgrip Keyless Entry *Bumper Lamps *1.2L Petrol Engine *Odometer Reading 32,600km *Free Fitness, Evaluation, 1st Service and a Full Tank of Fuel.",https://cdn2.jacars.net/media/cache/ff/47/ff477ac2f14dc46628c0fe4174f9b6f1.webp|https://cdn2.jacars.net/media/cache/8d/df/8ddf53f854adb2ea26c18b955b05ea2e.webp|https://cdn2.jacars.net/media/cache/25/5d/255dbf4ccda25022cfcd96e4cd545328.webp|https://cdn2.jacars.net/media/cache/11/36/11360e1a39ccc2fa23d31f55842eb7cd.webp,JACars Cars,https://www.jacars.net/adv/2515696_toyota-raize-1-2l-2023/,2026-08-08T16:00:00.000Z,Toyota,Raize,,2023,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2515696_toyota-raize-1-2l-2023/""}",,,,,,https://www.jacars.net/adv/2515696_toyota-raize-1-2l-2023/,,,visible,
jacars-2511221,published,vehicles,vehicles,auto_parts,FRONT GRILLS BIG SALE Toyota Honda Nissan Mitsubishi Suzuki Isuzu Mazda,JA$ 500,500,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,+18762354486,"🚨 BIG SALE ON NOW‼️ 🔥 FRONT GRILLS AVAILABLE 🔥 Toyota • Honda • Nissan • Mitsubishi • Suzuki • Isuzu • Mazda 💰 Prices Starting From ONLY $500-UP‼️ ✅ Genuine Quality Parts ✅ Clean Imports ✅ Durable & Affordable ✅ Limited Stock Available 📍 Zig Zag Auto Parts & Car Sales Ltd. 73 Manchester Road, Mandeville 📞 Call / WhatsApp: 876-873-9901 | 876-235-4486",https://cdn2.jacars.net/media/cache/9a/bd/9abd7972a64640a19e1d433433f59e03.webp|https://cdn2.jacars.net/media/cache/39/9a/399a85b7c65d512f230f8d34fd1ba162.webp|https://cdn2.jacars.net/media/cache/00/47/0047681fb67b2e354f4c661d51339754.webp|https://cdn2.jacars.net/media/cache/9c/09/9c0915e571bb20c7b15f22c8d842ad3c.webp,JACars Car Parts,https://www.jacars.net/adv/2511221_front-grills-big-sale-toyota-honda-nissan-mitsubishi-suzuki-isuzu-mazda/,2026-08-08T16:00:00.000Z,,,,,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2511221_front-grills-big-sale-toyota-honda-nissan-mitsubishi-suzuki-isuzu-mazda/""}",,,,,,https://www.jacars.net/adv/2511221_front-grills-big-sale-toyota-honda-nissan-mitsubishi-suzuki-isuzu-mazda/,,,visible,
jacars-2510211,published,vehicles,vehicles,vehicles,"Toyota Hiace 3,0L 2016",Call for price,0,JMD,Saint Mary,Jamaica,North Coast Auto Sales,+18767904717,2016 TOYOTA HIACE Contact 8767904717,https://cdn2.jacars.net/media/cache/3c/a0/3ca04fd7b2cd15eb609fe0559aef9c2a.webp|https://cdn2.jacars.net/media/cache/2d/15/2d151c96e94287665d8ed231f99abcd0.webp|https://cdn2.jacars.net/media/cache/fb/17/fb17dc36199f530c50416435fb24218c.webp|https://cdn2.jacars.net/media/cache/da/87/da876ec3dbc6c9a822409d6311de2378.webp,JACars Cars,https://www.jacars.net/adv/2510211_toyota-hiace-2-0l-2017/,2026-08-08T16:00:00.000Z,Toyota,Hiace,,2016,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles""}",,,,,,,,,visible,
jacars-2508709,published,vehicles,vehicles,vehicles,"Mercedes-Benz GLC-Class 2,0L 2018","JA$ 3,950,000",3950000,JMD,Saint Catherine,Jamaica,JACars Cars,+18768604480,"2018 Mercedes Benz GLC200 (Newly Imported) Asking $3,950,000.00 Tel#: 8768604480 *2 Wheel Drive *Automatic Transmission *Handgrip Keyless Entry *Navigation System *DVD Player *Reverse Camera *Automatic Emergency Braking System *360 Degree All Round Camera System *All Round Anti-Collision Sensors *Steering Wheel Volume Control *Lane Departure Assistance System *Foldable Powered Mirrors *Push Button Start *2L Gas Turbo Charged Engine *Odometer Reading 92,000km *Free Evaluation, Fitness, Full Tank of Fuel and 1st Service.",https://cdn2.jacars.net/media/cache/37/02/370294962c3d068aa6aaf5f315915ed3.webp|https://cdn2.jacars.net/media/cache/24/c1/24c1c52b30fe76a6770e838dc01d44a4.webp|https://cdn2.jacars.net/media/cache/7a/6d/7a6de31a500770b05dca84108c8da38b.webp|https://cdn2.jacars.net/media/cache/c2/95/c2955900d9db83aed931393b0f233bbd.webp,JACars Cars,https://www.jacars.net/adv/2508709_mercedes-benz-glc-class-2-0l-2018/,2026-08-08T16:00:00.000Z,Mercedes-Benz,GLC-Class,,2018,used,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Cars"",""appSubcategory"":""vehicles"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2508709_mercedes-benz-glc-class-2-0l-2018/""}",,,,,,https://www.jacars.net/adv/2508709_mercedes-benz-glc-class-2-0l-2018/,,,visible,
jacars-2506934,published,vehicles,vehicles,auto_parts,1998 Mazda Familia BH Nose Cut..Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,+18762354486,"🚨 1998 Mazda Familia BH NOSE CUT AVAILABLE 🚨 Japanese Import – Complete Front End Ready to Install! 🔥 ✔️ Front Bumper ✔️ Grille ✔️ Radiator Support ✔️ Clean & Solid Condition 📍 73 Manchester Road, Mandeville 📞 Call: 876-873-9901 💬 WhatsApp: 876-235-4486 ⚡ First come, first served. Serious buyers only.",https://cdn2.jacars.net/media/cache/97/26/9726792891322262622798281961115b.webp|https://cdn2.jacars.net/media/cache/54/3e/543eaf45039e0345c89173e2bbf4944a.webp,JACars Car Parts,https://www.jacars.net/adv/2506934_1998-mazda-familia-bh-nose-cut-available/,2026-08-08T16:00:00.000Z,,,,1998,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2506934_1998-mazda-familia-bh-nose-cut-available/""}",,,,,,https://www.jacars.net/adv/2506934_1998-mazda-familia-bh-nose-cut-available/,,,visible,
jacars-2506933,published,vehicles,vehicles,auto_parts,1995 Toyota Carina Ed ST202 Nose Cut..Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,+18762354486,"🚨 1995 Toyota Carina Ed (St202) NOSE CUT AVAILABLE 🚨 Japanese Import – Complete Front End Ready to Install! 🔥 ✔️ Front Bumper ✔️ Grille ✔️ Radiator Support ✔️ Clean & Solid Condition 📍 73 Manchester Road, Mandeville 📞 Call: 876-873-9901 💬 WhatsApp: 876-235-4486 ⚡ First come, first served. Serious buyers only.",https://cdn2.jacars.net/media/cache/1a/a0/1aa05e6b2f998af74fda8e6ac360fc9b.webp|https://cdn2.jacars.net/media/cache/5b/87/5b87b5702e7248b6f5670c987c0ad415.webp,JACars Car Parts,https://www.jacars.net/adv/2506933_1995-toyota-carina-ed-st202-nose-cut-available/,2026-08-08T16:00:00.000Z,,,,1995,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2506933_1995-toyota-carina-ed-st202-nose-cut-available/""}",,,,,,https://www.jacars.net/adv/2506933_1995-toyota-carina-ed-st202-nose-cut-available/,,,visible,
jacars-2503548,published,vehicles,vehicles,auto_parts,6 T 40 transmission,"JA$ 150,000",150000,JMD,Saint Andrew,Jamaica,JACars Car Parts,+18762775810,6T40 Transmission. excelente condition. low milage. fits 6T45 also,https://cdn2.jacars.net/media/cache/9c/d0/9cd0c5fde867dbf67f1dceccf5ac1c21.webp|https://cdn2.jacars.net/media/cache/ab/96/ab96f6ec49c1f5f971ed5640ee58e102.webp|https://cdn2.jacars.net/media/cache/81/7f/817fc9cf11f6cbe692fd323859a579ac.webp|https://cdn2.jacars.net/media/cache/48/bb/48bb277d5420f4676a328986ddc3df86.webp|https://cdn2.jacars.net/media/cache/48/b2/48b2366d3d5bac731f4da3a32b004903.webp|https://cdn2.jacars.net/media/cache/29/71/2971a3f48bc1dda4f76bac93d299bb95.webp|https://cdn2.jacars.net/media/cache/90/80/9080ad49d0dbbfd406b7a08b195859bc.webp|https://cdn2.jacars.net/media/cache/a8/a6/a8a6db0c281e0add04a06970384bed00.webp|https://cdn2.jacars.net/media/cache/8b/7e/8b7eb93e6f17fc6d0a5e995ead172d88.webp,JACars Car Parts,https://www.jacars.net/adv/2503548_six-t-40-transmission/,2026-08-08T16:00:00.000Z,,,,,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z""}",,,,,,,,,visible,
jacars-2503247,published,vehicles,vehicles,auto_parts,2003 Mazda Demio Nose Cut Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,+18762354486,"🚨 2003 Mazda Demio NOSE CUT AVAILABLE 🚨 Japanese Import – Complete Front End Ready to Install! 🔥 ✔️ Front Bumper ✔️ Grille ✔️ Radiator Support ✔️ Clean & Solid Condition 📍 73 Manchester Road, Mandeville 📞 Call: 876-873-9901 💬 WhatsApp: 876-235-4486 ⚡ First come, first served. Serious buyers only.",https://cdn2.jacars.net/media/cache/98/74/987451900023923dfa0239eb918b809e.webp|https://cdn2.jacars.net/media/cache/86/ec/86ec77d5e38f3fb5eff0e0c6a0a8d313.webp|https://cdn2.jacars.net/media/cache/c6/a7/c6a780ec67f16fe9910950c7141524e8.webp,JACars Car Parts,https://www.jacars.net/adv/2503247_2003-mazda-demio-nise-cut-available/,2026-08-08T16:00:00.000Z,,,,2003,good,,,,"{""sourceDate"":""Yesterday"",""sourcePostedAt"":""2026-08-08T16:00:00.000Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2503247_2003-mazda-demio-nise-cut-available/""}",,,,,,https://www.jacars.net/adv/2503247_2003-mazda-demio-nise-cut-available/,,,visible,
