id,status,target_surface,app_category,app_subcategory,title,price_text,price_value,currency,city,country,seller,phone,description,image_urls,source_site,source_url,scraped_at,make,model,trim,year,condition,transmission,color,mileage_km,attributes,source_availability,source_availability_checked_at,source_http_status,source_unavailable_reason,source_last_seen_at,source_resolved_url
apify-159eff7b29a9,published,marketplace,services,other,Amazing Photography Videography Class,"KSh 5,999 - KSh 9,499",5999,KES,Nairobi,Kenya,Pigiame,0700221221,,data/pigiame-clean-images/apify-159eff7b29a9-1.jpg,Pigiame,https://www.pigiame.co.ke/listings/amazing-photography-videography-class-6287385,2026-05-17T21:01:44Z,,,,,good,,,,"{""parser"":""apify_import"",""apifyDatasetId"":""MTqOrnuByEN35mz3c"",""rawId"":"""",""sourceCategory"":""services"",""sourceTags"":""services"",""originalImageUrls"":[""https://i.roamcdn.net/hz/pi/listing-thumb-224w/ef332e048aee9c420cd608c5fe126f4f/-/horizon-files-prod/pi/picture/q56djvvp/20b060644eaa13dbe4bd99a9faea9e870d6da89d.jpg""],""cleanedImageWidth"":640,""imageRefreshAttemptedAt"":""2026-08-27T16:00:24.068Z"",""imageRefreshError"":""Blocked by anti-bot protection: Cloudflare interstitial (HTTP 403, 134881 bytes)""}",unknown,2026-07-28T04:00:14.220Z,403,Blocked or rate limited: HTTP 403,,https://www.pigiame.co.ke/listings/amazing-photography-videography-class-6287385
sebu-225,published,marketplace,buy_sell,baby-clothing-and-shoes,Lavender Purple Kids Sneakers,"KSh 1,600",1600,KES,Kasarani,Kenya,judy karanja,,"Slightly used lavender purple baby sneakers in perfect condition number 34 .. delivery at a fee ,free to CBD , slightly negotiable",https://pictures.sebu.co.ke/1782915288151-e5483f37-9783-4a47-94fa-3d31a34e9143.webp,Sebu,https://sebu.co.ke/lavender-purple-kids-sneakers-s4di0,2026-07-01T14:18:27.345Z,,,,,Used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""baby-and-kids"",""sourceSubcategory"":""baby-clothing-and-shoes"",""sourceLastModified"":""2026-07-01"",""region"":""Nairobi"",""area"":""Kasarani"",""negotiable"":""no"",""dynamic"":{""size"":""34"",""gender"":""Girls"",""condition"":""Used""},""sellerPhoneVerified"":true,""tags"":[""Baby and Kids"",""Baby Clothing and Shoes"",""Kenya""],""condition"":""Used""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/lavender-purple-kids-sneakers-s4di0
sebu-180,published,marketplace,buy_sell,books-and-novels,The Magic School Bus,KSh 299,299,KES,Kahawa West,Kenya,Chly,,A kids book where a class goes on magical adventures to learn science in a fun way.,https://pictures.sebu.co.ke/1778622944905-b6acb82c-af8e-401c-a5b5-9deeb276ac3a.webp,Sebu,https://sebu.co.ke/the-magic-school-bus-qixbm,2026-05-13T19:12:15.194Z,,,,,New,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""books-music-and-hobbies"",""sourceSubcategory"":""books-and-novels"",""sourceLastModified"":""2026-05-12"",""region"":""Nairobi"",""area"":""Kahawa West"",""negotiable"":""yes"",""dynamic"":{""genre"":""Fantasy"",""language"":""English"",""condition"":""New""},""sellerPhoneVerified"":true,""tags"":[""Books, Music and Hobbies"",""Books and Novels"",""Kenya""],""condition"":""New""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/the-magic-school-bus-qixbm
sebu-236,published,marketplace,buy_sell,construction-and-tools,Makutiroofingexpert.Co.Ke,KSh 250,250,KES,Ruai,Kenya,Makutiroofingexpert.co.ke,,"Makutiroofingexpert.co.ke
WhatsApp contact via the original listing for Gazebos, umbrella and cottage,reach us today for free quotation",https://pictures.sebu.co.ke/1786445316993-b364172a-94a7-40ed-8b08-f4e37e7f76ac.webp | https://pictures.sebu.co.ke/1786445341587-dfae7ccc-1b31-454c-8393-33ebf6b59465.webp | https://pictures.sebu.co.ke/1786445342766-78945503-58ae-44ba-981c-0f839b628ef4.webp,Sebu,https://sebu.co.ke/makutiroofingexpert-co-ke-ya387,2026-08-11T10:50:58.802Z,New,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""business-and-industrial"",""sourceSubcategory"":""construction-and-tools"",""sourceLastModified"":""2026-08-11"",""region"":""Nairobi"",""area"":""Ruai"",""negotiable"":""yes"",""dynamic"":{""item_type"":""Other"",""power_source"":"""",""brand"":""New""},""sellerPhoneVerified"":true,""tags"":[""Business and Industrial"",""Construction and Tools"",""Kenya""],""make"":""New""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/makutiroofingexpert-co-ke-ya387
sebu-93,published,marketplace,buy_sell,bakers_and_cakes,Delivering Sweetness With Quality. Just Order And Relax,"KSh 4,800",4800,KES,Bamburi,Kenya,MARVELLOUS CAKES KENYA,,2kgs assorted flavor. Delivering sweetness with quality,https://pictures.sebu.co.ke/1762969358854-c877d18f-a0cd-4f87-93dd-d0005ea73ffd.webp,Sebu,https://sebu.co.ke/delivering-sweetness-with-quality-just-order-and-relax-rwiqm,2025-11-12T17:45:01.643Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""food-and-grocery"",""sourceSubcategory"":""bakers_and_cakes"",""sourceLastModified"":""2025-11-12"",""region"":""Mombasa"",""area"":""Bamburi"",""negotiable"":""no"",""dynamic"":{""product_type"":""Cake"",""flavour"":""Orange"",""size_weight"":""2kgs"",""customization"":""Round""},""sellerPhoneVerified"":true,""tags"":[""Food & Grocery"",""Bakers & Cakes"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/delivering-sweetness-with-quality-just-order-and-relax-rwiqm
sebu-160,published,marketplace,buy_sell,decor-and-lighting,Decor By Mainaa,KSh 650,650,KES,Juja,Kenya,Waithaka Maina,,"Transform your space with these stunning modern wall art pieces, designed to bring elegance, color, and personality into any room. Each piece features a unique blend of artistic expression—from bold abstract designs and nature-inspired visuals to stylish lifestyle themes.

Perfect for:

Living rooms

Bedrooms

Offices

Airbnb & studio décor

These pieces are crafted to stand out and instantly upgrade your interior aesthetic. Whether you love minimal, luxury, or vibrant styles, there’s something here for every taste.

✅ High-quality finish
✅ Ready to hang
✅ Durable and long-lasting
✅ Available in different designs

💰 Affordable pricing – DM for details or bundle offers

📍 Location: Ruiru
🚚 Delivery available",https://pictures.sebu.co.ke/1777976610177-8515bfe0-838d-4224-88ff-55b4fde519b0.webp | https://pictures.sebu.co.ke/1777976611582-cf8619cc-ffbf-4f6c-b3ef-631b46bcaef5.webp | https://pictures.sebu.co.ke/1777976611745-7055790d-82de-4d1b-9b05-5dff6ea0f55b.webp | https://pictures.sebu.co.ke/1777976612510-d6738332-264a-4279-a3f3-a68aeda7d875.webp,Sebu,https://sebu.co.ke/decor-by-mainaa-2e4qy,2026-05-05T10:30:04.000Z,,,,,New,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""home-furniture-and-appliances"",""sourceSubcategory"":""decor-and-lighting"",""sourceLastModified"":""2026-05-05"",""region"":""Kiambu"",""area"":""Juja"",""negotiable"":""no"",""dynamic"":{""item_type"":""Wall Art"",""style"":"""",""condition"":""New""},""sellerPhoneVerified"":true,""tags"":[""Home, Furniture and Appliances"",""Decor and Lighting"",""Kenya""],""condition"":""New""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/decor-by-mainaa-2e4qy
sebu-232,published,marketplace,buy_sell,dogs-and-puppies,Maltese And Terrier Mix Dog,"KSh 10,000",10000,KES,Mowlem,Kenya,Frank ribery,,Vaccinated and a dog that can give a good company,https://pictures.sebu.co.ke/1784551496913-ec378bbc-f92f-4cc5-b4b6-3b7c8414073a.webp | https://pictures.sebu.co.ke/1784551496909-6aa18c37-3f78-4371-aa0e-b73efe41d599.webp,Sebu,https://sebu.co.ke/maltese-and-terrier-mix-dog-ukjrm,2026-07-20T12:48:04.720Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""pets-and-animals"",""sourceSubcategory"":""dogs-and-puppies"",""sourceLastModified"":""2026-07-20"",""region"":""Nairobi"",""area"":""Mowlem"",""negotiable"":""yes"",""dynamic"":{""breed"":""Maltese and terrier mix"",""age"":""2 and a half years"",""vaccinated"":""Yes""},""sellerPhoneVerified"":true,""tags"":[""Pets and Animals"",""Dogs and Puppies"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/maltese-and-terrier-mix-dog-ukjrm
sebu-179,published,marketplace,buy_sell,art-and-craft-supplies,Silent Depths,KSh 800,800,KES,Kahawa West,Kenya,Chly,,"A dark underwater scene with a glowing jellyfish and butterflies, creating a calm and mysterious mood",https://pictures.sebu.co.ke/1778596914494-8b0a857c-b53d-4c03-8307-bb31b20499de.webp,Sebu,https://sebu.co.ke/silent-depths-4ej8z,2026-05-12T14:42:19.917Z,Handmade,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""books-music-and-hobbies"",""sourceSubcategory"":""art-and-craft-supplies"",""sourceLastModified"":""2026-05-12"",""region"":""Nairobi"",""area"":""Kahawa West"",""negotiable"":""no"",""dynamic"":{""supply_type"":""Canvas"",""quantity"":""Medium to small"",""brand"":""Handmade""},""sellerPhoneVerified"":true,""tags"":[""Books, Music and Hobbies"",""Art and Craft Supplies"",""Kenya""],""make"":""Handmade""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/silent-depths-4ej8z
sebu-235,published,marketplace,buy_sell,construction-and-tools,Makuti Thatching And Roofing Installation,KSh 250,250,KES,Ruai,Kenya,Makutiroofingexpert.co.ke,,Makutiroofingexpert.co.ke WhatsApp contact via the original listing for makuti thatching &supply and roofing installation,https://pictures.sebu.co.ke/1786390737765-ca160f1e-896d-489c-b792-f3377b3971fa.webp | https://pictures.sebu.co.ke/1786390743956-6e86f75e-4f66-4750-b788-cf9d947b817b.webp | https://pictures.sebu.co.ke/1786390747563-66575cde-a404-4b94-b59c-d11f463f3888.webp,Sebu,https://sebu.co.ke/makuti-thatching-and-roofing-installation-1sj8f,2026-08-10T19:52:53.536Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""business-and-industrial"",""sourceSubcategory"":""construction-and-tools"",""sourceLastModified"":""2026-08-10"",""region"":""Nairobi"",""area"":""Ruai"",""negotiable"":""yes"",""dynamic"":{""item_type"":""Other"",""power_source"":"""",""brand"":""""},""sellerPhoneVerified"":true,""tags"":[""Business and Industrial"",""Construction and Tools"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/makuti-thatching-and-roofing-installation-1sj8f
sebu-91,published,marketplace,buy_sell,bakers_and_cakes,We Bake All Occasions Cakes,"KSh 3,500",3500,KES,Bamburi,Kenya,MARVELLOUS CAKES KENYA,,"1.5 kg cake
Vanilla
Yummy and freshly baked",https://pictures.sebu.co.ke/1762751719654-f0ea372a-0737-40a8-a793-d8262bca9393.webp,Sebu,https://sebu.co.ke/we-bake-all-occasions-cakes-nz5kz,2025-11-10T05:18:42.254Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""food-and-grocery"",""sourceSubcategory"":""bakers_and_cakes"",""sourceLastModified"":""2025-11-10"",""region"":""Mombasa"",""area"":""Bamburi"",""negotiable"":""no"",""dynamic"":{""product_type"":""Cake"",""flavour"":""Vanilla"",""size_weight"":""1.5"",""customization"":""Round""},""sellerPhoneVerified"":true,""tags"":[""Food & Grocery"",""Bakers & Cakes"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/we-bake-all-occasions-cakes-nz5kz
sebu-158,published,marketplace,buy_sell,furniture,3 By 6 Bed For Sale,"KSh 3,200",3200,KES,Nakuru East,Kenya,Koros Caleb,,Used for a period of one month,https://pictures.sebu.co.ke/1772069152714-13971a12-9180-4948-8902-c52829963dbd.webp | https://pictures.sebu.co.ke/1772069152693-4cf6511b-e468-4bca-85de-dad765fa6675.webp | https://pictures.sebu.co.ke/1772069156956-0e7a4db6-5c3e-442e-ad8d-c004958fac08.webp,Sebu,https://sebu.co.ke/3-by-6-bed-for-sale-j0zg8,2026-02-26T09:19:58.908Z,,,,,Used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""home-furniture-and-appliances"",""sourceSubcategory"":""furniture"",""sourceLastModified"":""2026-02-26"",""region"":""Nakuru"",""area"":""Nakuru East"",""negotiable"":""yes"",""dynamic"":{""furniture_type"":""Bed"",""material"":""Wood"",""condition"":""Used""},""sellerPhoneVerified"":true,""tags"":[""Home, Furniture and Appliances"",""Furniture"",""Kenya""],""condition"":""Used""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/3-by-6-bed-for-sale-j0zg8
sebu-251,published,marketplace,clothing,watches-and-jewelry,Casio Watches,"KSh 1,000",1000,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"⌚🔥 CASIO WATCHES NOW AVAILABLE! 🔥⌚

Upgrade your style with a classy Casio watch 😎✨
✅ Stylish & elegant
✅ Perfect for everyday wear
✅ Great for both casual & official looks
🎁 Perfect gift for him or her!

💰 Sale Price: KSh 1,000/=
🚨 Fast sale — limited pieces available!
📩 DM/Inbox to order before they’re gone!

#CasioWatches #CasioKenya #WatchesKenya #MensWatches #LadiesWatches #AffordableWatches #WatchStyle #FashionKenya #KSh1000 #FacebookMarketplaceKenya #FastSale #LimitedStock #ShopKenya",https://pictures.sebu.co.ke/1787852001226-0e8094f5-3cdd-48d4-8c02-d6be7b8e2edc.webp | https://pictures.sebu.co.ke/1787852001167-f972ae4d-d90c-488f-83ab-e285d7dec580.webp | https://pictures.sebu.co.ke/1787852000450-00412825-69da-416b-ad5d-f10f92f40fa3.webp | https://pictures.sebu.co.ke/1787852000229-15f661c6-6e04-484b-8136-f4f13f8079c5.webp,Sebu,https://sebu.co.ke/casio-watches-4915n,2026-08-27T17:34:05.670Z,Casio,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""watches-and-jewelry"",""sourceLastModified"":""2026-08-27"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""item_type"":""Watch"",""brand"":""Casio"",""material"":""Metal""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Watches and Jewelry"",""Kenya""],""make"":""Casio""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/casio-watches-4915n
sebu-250,published,marketplace,clothing,men-clothing,Leather Bomba Jacket,"KSh 3,500",3500,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"🔥 LEATHER BOMBA JACKET – KSH 3,500/= 🔥

Upgrade your look with this stylish Leather Bomba Jacket 🧥✨
✅ Available in sizes L – 3XL
✅ Stylish & versatile
✅ Perfect for casual and smart looks
💰 Only KSh 3,500/=

📩 DM to order — limited stock available! 🚨

#LeatherBombaJacket #LeatherJacket #BombaJacket #MensFashion #JacketsKenya #AffordableFashion #MensWear #FashionKenya #Afrishop #ShopKenya #KenyansOnline #FastSale #LimitedStock #WamaxiTrendywear",https://pictures.sebu.co.ke/1787848903247-bfae7fcc-500d-475a-a83d-0b8bc7cce305.webp | https://pictures.sebu.co.ke/1787848907886-5dd3263d-6013-4f31-bc6d-f27581f1813b.webp | https://pictures.sebu.co.ke/1787848908125-44fc08ae-4570-4a36-9edd-4503d7439f88.webp | https://pictures.sebu.co.ke/1787848909286-dec740a5-b7f4-40ec-98cb-1c0b14a13e27.webp,Sebu,https://sebu.co.ke/leather-bomba-jacket-i5wjr,2026-08-27T16:43:00.847Z,Leather bomber jacket,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""men-clothing"",""sourceLastModified"":""2026-08-27"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""size"":""L-3xl"",""brand"":""Leather bomber jacket"",""material"":""Leather""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Men Clothing"",""Kenya""],""make"":""Leather bomber jacket""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/leather-bomba-jacket-i5wjr
sebu-246,published,marketplace,clothing,men-shoes,Airmax Dn Sneakers,"KSh 4,200",4200,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"👟 Air Max DN Sneakers – KSh 4200

🔥 Stylish Air Max DN sneakers now available! 🔥
Upgrade your sneaker collection with these trendy, comfortable kicks—perfect for everyday wear, casual outfits, and outings.

✅ Modern & stylish design
✅ Comfortable for all-day wear
✅ Great for men & women
💰 Price: KSh 3,899
📦 Delivery available
📩 DM to order — first come, first served!

#AirMaxDN #AirMax #NikeSneakers #SneakersKenya #SneakersForSale #NairobiShopping #KikuyuShopping #AffordableSneakers #MensSneakers #WomensSneakers #TrendySneakers #PigiaMe #KenyaFashion #FastSale",https://pictures.sebu.co.ke/1787672009099-8f29aa16-dede-4449-8e1f-5e75765ad3b9.webp | https://pictures.sebu.co.ke/1787672012986-98afcb04-fd38-4fae-954d-ce93ad4de881.webp | https://pictures.sebu.co.ke/1787672013040-9c3b049f-bf55-49e3-9f1b-dc46b1279063.webp | https://pictures.sebu.co.ke/1787672012910-824155f9-33bb-4b61-9083-405c65cd085d.webp,Sebu,https://sebu.co.ke/airmax-dn-sneakers-28a2u,2026-08-25T17:57:05.114Z,Airmax DN sneakers,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""men-shoes"",""sourceLastModified"":""2026-08-25"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""shoe_size"":""40 41 42 43 44 45"",""brand"":""Airmax DN sneakers"",""shoe_type"":""Sneakers""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Men Shoes"",""Kenya""],""make"":""Airmax DN sneakers""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/airmax-dn-sneakers-28a2u
sebu-247,published,marketplace,clothing,men-shoes,Clogs Sandals,"KSh 3,600",3600,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"🔥 TRENDY CLOGS FOR SALE! 🔥

Stylish, comfortable & perfect for everyday wear 👌✨

👟 Sizes: 38–45
💰 Price: KSh 3600
📍 Ready for delivery/pickup

Don’t miss out — order yours today! 🔥

#Clogs #ClogsKenya #MensShoes #LadiesShoes #CasualShoes #TrendyShoes #ShoesForSale #KenyaShoes #NairobiShoes #AffordableShoes #FashionKenya #Pigiame #FastSale",https://pictures.sebu.co.ke/1787674557370-7ad5df78-1a1f-403e-b428-0315b85c1424.webp | https://pictures.sebu.co.ke/1787674557658-f710e02b-d72d-444b-b79f-6af35c830a63.webp | https://pictures.sebu.co.ke/1787674558060-43a6f81c-11db-4cf1-9c51-3523d78fe44d.webp | https://pictures.sebu.co.ke/1787674557827-67d9f1bd-4d85-4285-a208-1f3c4a3df056.webp,Sebu,https://sebu.co.ke/clogs-sandals-6ezhq,2026-08-25T17:55:37.426Z,Clogs sandals,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""men-shoes"",""sourceLastModified"":""2026-08-25"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""shoe_size"":""38 39 40 41 42 43 44 45"",""brand"":""Clogs sandals"",""shoe_type"":""Casual""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Men Shoes"",""Kenya""],""make"":""Clogs sandals""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/clogs-sandals-6ezhq
sebu-233,published,marketplace,clothing,kids-clothing-and-shoes,Sneakers Unisex Kids,KSh 350,350,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"👟 Unisex Kids Thrift Sneakers – Sizes 20–36 👟

Looking for stylish, durable, and affordable shoes for your little ones? Our Grade A unisex thrift sneakers are clean, trendy, and perfect for everyday wear, school, playtime, and outings.

✅ Sizes: 20–36
✅ Boys & Girls
✅ Grade A Quality
✅ Comfortable & Durable
✅ Limited Stock – First Come, First Served!

📩 Send a message to order or reserve your preferred size today before they're gone!

#KidsSneakers #KidsShoes #ThriftFinds #GradeA #AffordableShoes #BoysShoes #GirlsShoes #SchoolShoes #KidsFashion #KenyaShopping #NairobiDeals #FastSelling",https://pictures.sebu.co.ke/1785474433128-f0626926-14d1-4e94-aee9-271290221b1b.webp | https://pictures.sebu.co.ke/1785474433778-5a2850c6-776f-40cd-9232-ac72f5235d82.webp | https://pictures.sebu.co.ke/1785474433856-44f8daf5-2ac5-42b7-9cd9-45317583dd37.webp | https://pictures.sebu.co.ke/1785474434197-8cd6c12f-fb6e-46b3-ba97-c534df871714.webp,Sebu,https://sebu.co.ke/sneakers-unisex-kids-whn56,2026-07-31T05:08:26.399Z,,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""kids-clothing-and-shoes"",""sourceLastModified"":""2026-07-31"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""no"",""dynamic"":{""age_range"":""3 to 12 years"",""item_type"":""Shoes"",""gender"":""Unisex""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Kids Clothing and Shoes"",""Kenya""]}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/sneakers-unisex-kids-whn56
sebu-230,published,marketplace,clothing,men-clothing,Canada Thrift Sweatpants Unisex,KSh 350,350,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"🔥 CANADA UNISEX THRIFT SWEATPANTS 🔥

Canada thrift sweatpants Soft, warm, clean, and in excellent Grade A condition. Perfect for everyday wear, travel, gym, campus, or relaxing at home.

✅ Unisex (Men & Women)
✅ Grade A Quality
✅ Warm & Comfortable
✅ Sizes: S–xxl
=SWEATPANTS 350KES.
(depending on availability)
✅ Affordable Prices
📍Delivery available.

📩 DM or WhatsApp now to reserve yours before they're sold out!

#CanadaThrift #CanadaHoodies #ThriftKenya #HoodiesKenya #SweatpantsKenya #UnisexFashion #StreetwearKenya #CasualWear #NairobiFashion #AffordableFashion #GradeAThrift #WinterWear #FashionDeals #ShopNow #KenyaStyle #WamaxiTrendywear #FastSale",https://pictures.sebu.co.ke/1783631111956-6e3a4d44-9bbb-4639-a098-62c85917218c.webp | https://pictures.sebu.co.ke/1783631112892-490da641-b931-464e-8830-2d5270b71d48.webp | https://pictures.sebu.co.ke/1783631109713-f02bd22e-5d24-4d67-8db4-69236ee68f91.webp | https://pictures.sebu.co.ke/1783631113191-63ff8f72-3e19-47e1-8c11-b5d5b3542f3b.webp,Sebu,https://sebu.co.ke/canada-thrift-sweatpants-unisex-q5cvi,2026-07-09T21:07:57.301Z,Canada thrift sweatpants,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""men-clothing"",""sourceLastModified"":""2026-07-09"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""no"",""dynamic"":{""size"":""L, xl, XXL, xxxl"",""brand"":""Canada thrift sweatpants"",""material"":""""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Men Clothing"",""Kenya""],""make"":""Canada thrift sweatpants""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/canada-thrift-sweatpants-unisex-q5cvi
sebu-229,published,marketplace,clothing,men-clothing,Canada Thrifted Hoodies Unisex,KSh 500,500,KES,Nairobi CBD,Kenya,Wamaxi Trendywear and cosmetics,,"🔥 CANADA UNISEX THRIFT HOODIES 🔥

Canada thrift hoodies and sweatpants. Soft, warm, clean, and in excellent Grade A condition. Perfect for everyday wear, travel, gym, campus, or relaxing at home.

✅ Unisex (Men & Women)
✅ Grade A Quality
✅ Warm & Comfortable
✅ Sizes: S–xxl
PRICE HOODIES 500KES.
(depending on availability)
✅ Affordable Prices
📍Delivery available.

📩 DM or WhatsApp now to reserve yours before they're sold out!

#CanadaThrift #CanadaHoodies #ThriftKenya #HoodiesKenya #SweatpantsKenya #UnisexFashion #StreetwearKenya #CasualWear #NairobiFashion #AffordableFashion #GradeAThrift #WinterWear #FashionDeals #ShopNow #KenyaStyle #WamaxiTrendywear #FastSale",https://pictures.sebu.co.ke/1783630773504-96c012e9-98cc-42dd-aae3-791322c681ad.webp | https://pictures.sebu.co.ke/1783630774198-d5bd6a50-973e-40e1-ac5b-f71b84d031a3.webp | https://pictures.sebu.co.ke/1783630769864-8c0873c8-b7cb-4256-82ff-11c8567dd76b.webp | https://pictures.sebu.co.ke/1783630771857-db126d4f-e237-4dca-89b4-02455c7ed421.webp,Sebu,https://sebu.co.ke/canada-thrifted-hoodies-unisex-qqbhs,2026-07-09T21:03:01.344Z,Canada thrift hoodies,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""men-clothing"",""sourceLastModified"":""2026-07-09"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""size"":""S, L, xl, XXL,"",""brand"":""Canada thrift hoodies"",""material"":""Cotton""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Men Clothing"",""Kenya""],""make"":""Canada thrift hoodies""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/canada-thrifted-hoodies-unisex-qqbhs
sebu-219,published,marketplace,clothing,women-clothing,Women’S Hoodie,KSh 800,800,KES,Nairobi CBD,Kenya,Jemima R,,"From original brand, it’s white in color and has been worn a few times.",https://pictures.sebu.co.ke/1781249956584-71cceef8-f1c4-4ff4-a090-2a0fa1d34efa.webp,Sebu,https://sebu.co.ke/women-s-hoodie-wm43d,2026-06-12T07:41:52.112Z,Jordan,,,,used,,,,"{""parser"":""sebu_sitemap_sync"",""sourceCategory"":""fashion"",""sourceSubcategory"":""women-clothing"",""sourceLastModified"":""2026-06-12"",""region"":""Nairobi"",""area"":""Nairobi CBD"",""negotiable"":""yes"",""dynamic"":{""size"":""Large"",""brand"":""Jordan"",""material"":""Cotton""},""sellerPhoneVerified"":true,""tags"":[""Fashion"",""Women Clothing"",""Kenya""],""make"":""Jordan""}",active,2026-08-29T06:48:06Z,200,,2026-08-29T06:48:06Z,https://sebu.co.ke/women-s-hoodie-wm43d
